sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url
993058,she,Heckmondwike Grammar School,Jo Cox,https://en.wikipedia.org/wiki?curid=46644858,4,4,8,10,"Raised in Heckmondwike , she was educated at Heckmondwike Grammar School , a state grammar school , where she was head girl .","Cox was born Helen Joanne Leadbeater on 22 June 1974 in Batley, West Yorkshire, England, to Jean, a school secretary, and Gordon Leadbeater, a toothpaste and hairspray factory worker. Raised in Heckmondwike, she was educated at Heckmondwike Grammar School, a state grammar school, where she was head girl. During summers, she worked packing toothpaste. Cox studied at Pembroke College, Cambridge, initially studying Archaeology and Anthropology before switching to Social and Political Science, graduating in 1995. She later studied at the London School of Economics.",https://en.wikipedia.org/wiki?curid=46644858
993270,he,Trinity College,John Smith (bishop of Killala and Achonry),https://en.wikipedia.org/wiki?curid=53604058,5,5,9,10,"A native of Athboy , he was educated at Trinity College , Dublin .","A native of Athboy, he was educated at Trinity College, Dublin. He became the Rector of Inniskeen in 1635. He was Archdeacon of Ardfert from 1664 to 1666 when he became Dean of Limerick. He was appointed to the episcopate as Bishop of Killala and Achonry in 1679 but died the following year on 7 March.",https://en.wikipedia.org/wiki?curid=53604058
993654,He,Hebron Academy,Herbert Elijah Wadsworth,https://en.wikipedia.org/wiki?curid=46393784,0,0,5,6,"He was educated first at Hebron Academy , then at the Coburn Classical Institute .","Wadsworth was born on October 25, 1868 in Livermore Falls, Maine, to Elijah Wadsworth and Ruth Ann Record. He was educated first at Hebron Academy, then at the Coburn Classical Institute. He graduated from Colby College in 1892, where he was a member of Delta Kappa Epsilon.",https://en.wikipedia.org/wiki?curid=46393784
993654,He,the Coburn Classical Institute,Herbert Elijah Wadsworth,https://en.wikipedia.org/wiki?curid=46393784,0,0,10,13,"He was educated first at Hebron Academy , then at the Coburn Classical Institute .","Wadsworth was born on October 25, 1868 in Livermore Falls, Maine, to Elijah Wadsworth and Ruth Ann Record. He was educated first at Hebron Academy, then at the Coburn Classical Institute. He graduated from Colby College in 1892, where he was a member of Delta Kappa Epsilon.",https://en.wikipedia.org/wiki?curid=46393784
994048,He,the University of Illinois,Jerome W. Van Gorkom,https://en.wikipedia.org/wiki?curid=27935131,0,0,4,7,"He was educated at the University of Illinois at Urbana – Champaign , receiving a Bachelor of Science in 1939 .","Jerome W. Van Gorkom was born in Denver, Colorado. He was educated at the University of Illinois at Urbana–Champaign, receiving a Bachelor of Science in 1939. He then attended the University of Illinois College of Law, receiving a Juris Doctor in 1941.",https://en.wikipedia.org/wiki?curid=27935131
995037,He,King 's Hall,"Francis Russell, 2nd Earl of Bedford",https://en.wikipedia.org/wiki?curid=320977,0,0,4,6,"He was educated at King 's Hall , Cambridge and accompanied his father , to sit in the House of Commons .","Francis was the son of John Russell, 1st Earl of Bedford and Anne Sapcote. He was educated at King's Hall, Cambridge and accompanied his father, to sit in the House of Commons. He represented Buckinghamshire in parliament in 1545-47 and 1547-52. In 1547 he was appointed High Sheriff of Bedfordshire and Buckinghamshire. He assisted to quell the rising in Devon in 1549, and after his father had been created Earl of Bedford in January 1550, was known as Lord Russell, taking his seat in the House of Lords under this title in 1552.",https://en.wikipedia.org/wiki?curid=320977
1003262,Tomlinson,Hereford Cathedral School,Michael Tomlinson,https://en.wikipedia.org/wiki?curid=46644953,0,0,4,6,Tomlinson was educated at Hereford Cathedral School and graduated from King 's College London with a BA in Classics before studying for a Postgraduate Diploma in Law at the College of Law and becoming a barrister at Middle Temple .,Tomlinson was educated at Hereford Cathedral School and graduated from King's College London with a BA in Classics before studying for a Postgraduate Diploma in Law at the College of Law and becoming a barrister at Middle Temple. He was awarded the Queen Mother Scholarship and represented Middle Temple in international mooting competitions in the United States and Hong Kong.,https://en.wikipedia.org/wiki?curid=46644953
1003485,He,Christchurch Technical College,Maurice Goodall,https://en.wikipedia.org/wiki?curid=25405866,0,0,4,6,"He was educated at Christchurch Technical College and Canterbury University College , graduating with a Bachelor of Arts in 1951 .","He was educated at Christchurch Technical College and Canterbury University College, graduating with a Bachelor of Arts in 1951. He was ordained in 1952. After a curacy at St Albans, Christchurch he was Vicar of Waikari then Shirley. From 1969 to 1976 he was City Missioner for the Diocese of Christchurch then Director of the Community Mental Health Team. In 1982 he became Dean of Christchurch Cathedral. He was consecrated a bishop on 17 February 1984 and died on 27 October 2010.",https://en.wikipedia.org/wiki?curid=25405866
1004338,He,Petersburg Academy,Lake Norman,https://en.wikipedia.org/wiki?curid=1394347,0,0,4,5,He was educated at Petersburg Academy and then went on to New York Law school .,"Lake Norman was named after Norman Atwater Cocke, former president of Duke Energy. Cocke was born on November 20, 1884 to father James Cocke and mother Sarah Atwater in Prince George County, Virginia. He was educated at Petersburg Academy and then went on to New York Law school. He graduated from the latter institution in 1905. After law school, he was admitted to the New York bar. A year after, he was also admitted the North Carolina and South Carolina Bar. Using his education, he began a further his career leading him to Duke Energy (then known as Southern Power and then Duke Power.",https://en.wikipedia.org/wiki?curid=1394347
1008307,He,Christ 's College,"Henry Montagu, 1st Earl of Manchester",https://en.wikipedia.org/wiki?curid=320996,0,0,4,6,"He was educated at Christ 's College , Cambridge , was admitted to Middle Temple on 6 November 1585 and was Called to the Bar on 9 June 1592 .","He was educated at Christ's College, Cambridge, was admitted to Middle Temple on 6 November 1585 and was Called to the Bar on 9 June 1592. He was elected recorder of London in 1603, and in 1616 was made Chief Justice of the King's Bench, in which office it fell to him to pass sentence on Sir Walter Raleigh in October 1618.",https://en.wikipedia.org/wiki?curid=320996
1010402,He,Thayer Academy,Frank N. Newman,https://en.wikipedia.org/wiki?curid=31356711,0,0,5,6,"He was educated first at Thayer Academy and then later at Harvard College , receiving a B.A. in Economics in 1963 .","Frank N. Newman was born in Quincy, Massachusetts on April 20, 1942. He was educated first at Thayer Academy and then later at Harvard College, receiving a B.A. in Economics in 1963.",https://en.wikipedia.org/wiki?curid=31356711
1011555,he,the University of New Brunswick,Hedley Francis Gregory Bridges,https://en.wikipedia.org/wiki?curid=6574537,20,20,24,28,"Born in Fredericton , New Brunswick , the son of Hedley Vicars Burpee Bridges and Mabel Eloise Fulton Gregory , he was educated at the University of New Brunswick .","Born in Fredericton, New Brunswick, the son of Hedley Vicars Burpee Bridges and Mabel Eloise Fulton Gregory, he was educated at the University of New Brunswick. He studied law and was called to the Bar of New Brunswick in 1927. Bridges served as solicitor for the Royal Bank of Canada at Campbellton. He also taught school and was a high school principal.",https://en.wikipedia.org/wiki?curid=6574537
1011862,He,Queen Elizabeth 's Hospital,James Heappey,https://en.wikipedia.org/wiki?curid=46644993,0,0,5,8,He was privately educated at Queen Elizabeth 's Hospital in Bristol and graduated from the University of Birmingham having studied Political Science .,"Heappey was born on 30 January 1981 in Nailsea, Somerset. He was privately educated at Queen Elizabeth's Hospital in Bristol and graduated from the University of Birmingham having studied Political Science.",https://en.wikipedia.org/wiki?curid=46644993
1013364,She,Political Science,Gizem Giraygil,https://en.wikipedia.org/wiki?curid=13725520,0,0,4,5,She was educated in Political Science at Çankaya University in Ankara .,She was educated in Political Science at Çankaya University in Ankara.,https://en.wikipedia.org/wiki?curid=13725520
1013364,She,Çankaya University,Gizem Giraygil,https://en.wikipedia.org/wiki?curid=13725520,0,0,7,8,She was educated in Political Science at Çankaya University in Ankara .,She was educated in Political Science at Çankaya University in Ankara.,https://en.wikipedia.org/wiki?curid=13725520
1021756,He,St. Benedict 's College,G. C. Rambukpotha,https://en.wikipedia.org/wiki?curid=60393221,0,0,4,7,"He was educated at St. Benedict 's College , Colombo .","George Christopher Rampukpotha was born on 8 December 1884, the eldest son of Peter Benjamin Punchi Bandara Rambukpotha, the Rate Mahatmaya of Wellawaya, and Charlotte Elizabeth Taldene née Kumarihamy. He was educated at St. Benedict's College, Colombo. He was appointed as a Proctor at the Supreme Court ofCeylon.",https://en.wikipedia.org/wiki?curid=60393221
1030814,Jeger,University College,Santo Jeger,https://en.wikipedia.org/wiki?curid=4003179,0,0,4,5,"Jeger was educated at University College , Cardiff and the London and St Mary 's Hospitals .","Jeger was educated at University College, Cardiff and the London and St Mary's Hospitals. A doctor by profession, Jeger was a founder of the Socialist Medical Association. He served as a councillor on Shoreditch Borough Council from 1925 and was Mayor of the Borough 1929-30 and the Chairman of the Borough's public health committee for six years, establishing a number of clinics and public health schemes. He represented Shoreditch on the Metropolitan Boroughs Standing Joint Committee. Jeger was elected to the London County Council in 1931, serving until 1946. He was active in providing medical aid to the Republicans in the Spanish Civil War.",https://en.wikipedia.org/wiki?curid=4003179
1034139,He,the village schools,Shayne's Emporium,https://en.wikipedia.org/wiki?curid=24223037,0,0,4,6,He was educated in the village schools and soon went to work in a hotel .,"Shayne was enmeshed in the political and business life of New York City, beginning in 1873. He was born in Galway Village, Saratoga County, New York, on September 20, 1844. He was educated in the village schools and soon went to work in a hotel. Later he was a newsagent for the New York Central Railroad. He moved to Cincinnati, Ohio and secured employment with C.B. Camp & Company, fur dealers. He learned the business but sold out his interest in the company, moving to New York City in 1873. He opened his own business, first on Broadway (Manhattan), and afterward at Prince Street. He experienced bankruptcy in 1873, recovered, paid his creditors off, and built his business again.",https://en.wikipedia.org/wiki?curid=24223037
1038590,She,Dame Alice Harpur School,Jo Churchill,https://en.wikipedia.org/wiki?curid=46644326,0,0,4,7,She was educated at Dame Alice Harpur School .,Johanna Churchill was born on 18 March 1964. She was educated at Dame Alice Harpur School.,https://en.wikipedia.org/wiki?curid=46644326
1048103,Williams,Purdue University,Roger L. Williams,https://en.wikipedia.org/wiki?curid=55009820,0,0,4,5,Williams was educated at Purdue University ( BS ) and Eastern Washington University ( MS ) .,"Williams was educated at Purdue University (BS) and Eastern Washington University (MS). He completed his PhD at the University of California, Riverside in 1986 for research investigating the structure of ribonuclease.",https://en.wikipedia.org/wiki?curid=55009820
1053427,she,France,"Whitney, My Love",https://en.wikipedia.org/wiki?curid=51496734,4,4,2,2,"While in France , she is educated by a variety of language , dance , and etiquette tutors , coming to age as a fashionable and witty young lady .","After a young Whitney Stone's mother dies, her father Martin is unable to handle her tomboyish antics and sends Whitney off to France with her aunt and uncle, Lady Anne and Lord Edward Gilbert, a diplomat. Whitney is separated from her childhood love, a significantly older Paul Sevarin, who does not return her affections. Before leaving, she vows to come home from France and marry Paul. While in France, she is educated by a variety of language, dance, and etiquette tutors, coming to age as a fashionable and witty young lady. She also meets the DuVille family, becoming close friends with the daughter Therèse and their son Nicolas (Nicki). Around the age of 19, Whitney attends a party in France where she meets a mysterious stranger. Shortly after, she is recalled back to England by her father. To the surprise of her small town, Whitney returns as a sophisticated young lady. Furthermore, possessing what she believes is a substantial inheritance from her grandmother, Whitney is determined to marry Paul.",https://en.wikipedia.org/wiki?curid=51496734
1053427,she,a variety of language,"Whitney, My Love",https://en.wikipedia.org/wiki?curid=51496734,4,4,8,11,"While in France , she is educated by a variety of language , dance , and etiquette tutors , coming to age as a fashionable and witty young lady .","After a young Whitney Stone's mother dies, her father Martin is unable to handle her tomboyish antics and sends Whitney off to France with her aunt and uncle, Lady Anne and Lord Edward Gilbert, a diplomat. Whitney is separated from her childhood love, a significantly older Paul Sevarin, who does not return her affections. Before leaving, she vows to come home from France and marry Paul. While in France, she is educated by a variety of language, dance, and etiquette tutors, coming to age as a fashionable and witty young lady. She also meets the DuVille family, becoming close friends with the daughter Therèse and their son Nicolas (Nicki). Around the age of 19, Whitney attends a party in France where she meets a mysterious stranger. Shortly after, she is recalled back to England by her father. To the surprise of her small town, Whitney returns as a sophisticated young lady. Furthermore, possessing what she believes is a substantial inheritance from her grandmother, Whitney is determined to marry Paul.",https://en.wikipedia.org/wiki?curid=51496734
1055920,He,Chatswood,Jack Hough,https://en.wikipedia.org/wiki?curid=27934540,0,0,4,4,"He was educated at Chatswood , Berala and Parramatta before becoming a milk carter .","Hough was born in Auburn to Edward John Hough, an official of the Milk and Ice Carters' Union, and Edith Thomas. He was educated at Chatswood, Berala and Parramatta before becoming a milk carter. He moved to Wollongong in 1936, and became a timekeeper with Australian Iron & Steel, moving to John Lysaghts in 1939. He studied accountancy part-time, and was also a Methodist lay preacher. He married Betty Tonge on 30 January 1943, with whom he had two children.",https://en.wikipedia.org/wiki?curid=27934540
1056340,Dominic,the early death of his father,Dominic Faulkner,https://en.wikipedia.org/wiki?curid=26084432,8,8,1,6,"After the early death of his father , Dominic was educated in the UK and studied Geology at Imperial College in London before spending several years with the Army and 21 SAS regiment .","Dominic was born in the UK but spent his early years in Nigeria and India. After the early death of his father, Dominic was educated in the UK and studied Geology at Imperial College in London before spending several years with the Army and 21 SAS regiment.",https://en.wikipedia.org/wiki?curid=26084432
1056340,Dominic,the UK,Dominic Faulkner,https://en.wikipedia.org/wiki?curid=26084432,8,8,12,13,"After the early death of his father , Dominic was educated in the UK and studied Geology at Imperial College in London before spending several years with the Army and 21 SAS regiment .","Dominic was born in the UK but spent his early years in Nigeria and India. After the early death of his father, Dominic was educated in the UK and studied Geology at Imperial College in London before spending several years with the Army and 21 SAS regiment.",https://en.wikipedia.org/wiki?curid=26084432
1056435,He,Trinity College,"Sir Thomas Alston, 3rd Baronet",https://en.wikipedia.org/wiki?curid=29553990,0,0,4,5,"He was educated at Trinity College , Cambridge .","Thomas Alston was the eldest son of Sir Rowland Alston, 2nd Baronet of Odell, Bedfordshire and Temperance Crew; the family included Puritans on both sides. He was educated at Trinity College, Cambridge.",https://en.wikipedia.org/wiki?curid=29553990
1056486,He,Makerere University,Eisha Stephen Atieno Odhiambo,https://en.wikipedia.org/wiki?curid=7547723,0,0,4,5,He was educated at Makerere University in Uganda and the University of Nairobi in Kenya .,"Eisha Stephen Atieno Odhiambo (1945 – 25 February 2009)) was a Kenyan academic, born in Muhoroni, known for his contributions to the understanding of dangers inherent in politics of knowledge and sociology of power. Dr Odhiambo was professor of history at Rice University in the United States, where he led in the study of cultures. He was educated at Makerere University in Uganda and the University of Nairobi in Kenya.",https://en.wikipedia.org/wiki?curid=7547723
1060364,She,Moreton Hall School,Amanda Milling,https://en.wikipedia.org/wiki?curid=46644584,0,0,5,7,"She was privately educated at Moreton Hall School , and studied economics and statistics at University College London , graduating in 1997 .","Milling was born on 12 March 1975 in Burton upon Trent, Staffordshire, England. She was privately educated at Moreton Hall School, and studied economics and statistics at University College London, graduating in 1997. Milling joined the Conservative Party while at the university. In the same year, Milling joined market research firm SW1 Research as an executive. She left the company in 1999 to join Quaestor where she worked her way up to become a director. Milling then worked as head of clients for Optimisa Research between 2010 and 2014.",https://en.wikipedia.org/wiki?curid=46644584
1062012,Mark,St Joseph,Mark Coure,https://en.wikipedia.org/wiki?curid=31356291,0,0,4,5,"Mark was educated at St Joseph 's at Oatley , then Marist College Penshurst and Kogarah .","Mark was educated at St Joseph's at Oatley, then Marist College Penshurst and Kogarah. He was a business operator and franchisee owner of Mortgage Choice, a mortgage broking service.",https://en.wikipedia.org/wiki?curid=31356291
1062012,Mark,Oatley,Mark Coure,https://en.wikipedia.org/wiki?curid=31356291,0,0,8,8,"Mark was educated at St Joseph 's at Oatley , then Marist College Penshurst and Kogarah .","Mark was educated at St Joseph's at Oatley, then Marist College Penshurst and Kogarah. He was a business operator and franchisee owner of Mortgage Choice, a mortgage broking service.",https://en.wikipedia.org/wiki?curid=31356291
1062053,Bonnie R. Cohen,Smith College,Bonnie R. Cohen,https://en.wikipedia.org/wiki?curid=27934622,0,2,6,7,"Bonnie R. Cohen was educated at Smith College , receiving a B.A. in 1964 ; at the Harvard Graduate School of Education , receiving an Ed . M. in 1965 ; and at Harvard Business School , receiving an M.B.A. in 1967 .","Bonnie R. Cohen was educated at Smith College, receiving a B.A. in 1964; at the Harvard Graduate School of Education, receiving an Ed.M. in 1965; and at Harvard Business School, receiving an M.B.A. in 1967.",https://en.wikipedia.org/wiki?curid=27934622
1066036,He,Eton College,Weston Cracroft Amcotts,https://en.wikipedia.org/wiki?curid=29554021,0,0,4,5,He was educated at Eton College .,"Amcotts was born William Cracroft, son of Robert Cracroft of Hackthorn and his wife Augusta Ingilby, daughter of Sir John Ingilby, 1st Baronet. He was educated at Eton College. In 1855 he assumed by Royal licence the name of Amcotts when he inherited Kettlethorpe Hall in Lincolnshire from his uncle Sir William Amcotts-Ingilby, 2nd Baronet. He then inherited Hackthorn Hall from his father in 1862 but chose to live at Kettlethorpe after renovating it in 1863. He was a Deputy Lieutenant for Lincolnshire and a J.P. for Lindsey, Lincolnshire and was High Sheriff of Lincolnshire for 1861–62.",https://en.wikipedia.org/wiki?curid=29554021
1066831,Crabb,the University of St Andrews,James Crabb (priest),https://en.wikipedia.org/wiki?curid=47740514,0,0,4,8,Crabb was educated at the University of St Andrews and ordained in 1854 .,Crabb was educated at the University of St Andrews and ordained in 1854. He was curate in charge at Lanark then held incumbencies at Pittenweem and Brechin. He was also Chaplain to the Provincial Grand Lodge of Forfarshire.,https://en.wikipedia.org/wiki?curid=47740514
1067276,He,Eton,"Charles Lyttelton, 8th Viscount Cobham",https://en.wikipedia.org/wiki?curid=9688031,0,0,4,4,"He was educated at Eton and Trinity College , Cambridge .","Cobham was the eldest son of George William Lyttelton, 4th Baron Lyttelton, and Mary Glynne. Alfred Lyttelton was his younger brother. He was educated at Eton and Trinity College, Cambridge.",https://en.wikipedia.org/wiki?curid=9688031
1067306,He,the Christian Brothers,Patrick O'Connor (bishop),https://en.wikipedia.org/wiki?curid=37600617,0,0,4,6,"He was educated by the Christian Brothers in Dungarvan , County Waterford and he went on to study for the priesthood at All Hallows College , Dublin , where he was ordained on 15 September 1875 for Armidale , New South Wales , Australia , on 15 September 1875 .","Patrick Joseph O'Connor born at Clonea, County Waterford on 25 December 1848. He was educated by the Christian Brothers in Dungarvan, County Waterford and he went on to study for the priesthood at All Hallows College, Dublin, where he was ordained on 15 September 1875 for Armidale, New South Wales, Australia, on 15 September 1875.",https://en.wikipedia.org/wiki?curid=37600617
1067306,He,Dungarvan,Patrick O'Connor (bishop),https://en.wikipedia.org/wiki?curid=37600617,0,0,8,8,"He was educated by the Christian Brothers in Dungarvan , County Waterford and he went on to study for the priesthood at All Hallows College , Dublin , where he was ordained on 15 September 1875 for Armidale , New South Wales , Australia , on 15 September 1875 .","Patrick Joseph O'Connor born at Clonea, County Waterford on 25 December 1848. He was educated by the Christian Brothers in Dungarvan, County Waterford and he went on to study for the priesthood at All Hallows College, Dublin, where he was ordained on 15 September 1875 for Armidale, New South Wales, Australia, on 15 September 1875.",https://en.wikipedia.org/wiki?curid=37600617
1069535,He,Cardinal Heenan Roman Catholic High School,Richard Burgon,https://en.wikipedia.org/wiki?curid=46644838,0,0,4,9,He was educated at Cardinal Heenan Roman Catholic High School in Leeds .,"Burgon was brought up in Leeds and has distant Irish ancestry. He was educated at Cardinal Heenan Roman Catholic High School in Leeds. He moved to St Aidan's and St John Fisher Associated Sixth Form in Harrogate to complete his A Levels. He was the first person in his immediate family to go to University, reading English Literature at St John's College, Cambridge. He was the chairman of Cambridge University Labour Club.",https://en.wikipedia.org/wiki?curid=46644838
1072891,He,Marion Academy,Arthur C. Mellette,https://en.wikipedia.org/wiki?curid=2524000,0,0,4,5,"He was educated at Marion Academy in Marion , Indiana .","Mellette was the son of Charles Mellette and was born in Henry County, Indiana. He was educated at Marion Academy in Marion, Indiana. In 1862, Mellette entered Indiana University Bloomington as a sophomore and graduated in 1863. On October 6, 1864, he enlisted in Company H of the 9th Indiana Volunteers, serving as a conscripted soldier until mustering out on September 28, 1865. He served in the army as a substitute for his older invalid brother and experienced many humiliations as a result. In 1866, Mellette graduated from the School of Law at the Indiana University and went to Muncie, Indiana, where he began practicing law with Thomas J. Brady. On May 26, 1866, he married Margaret Wylie.",https://en.wikipedia.org/wiki?curid=2524000
1082590,He,Stowe School,Ric Thorpe,https://en.wikipedia.org/wiki?curid=47741013,0,0,4,5,"He was educated at Stowe School , an independent school in Stowe , Buckinghamshire .","Thorpe was born on 3 February 1965. He was educated at Stowe School, an independent school in Stowe, Buckinghamshire. He studied chemical engineering at the University of Birmingham and graduated with a Bachelor of Science (BSc) degree in 1987. His first career was as a marketing manager with Unilever.",https://en.wikipedia.org/wiki?curid=47741013
1085491,He,Bryanston School,"Nick Phillips, Baron Phillips of Worth Matravers",https://en.wikipedia.org/wiki?curid=2447004,0,0,4,5,"He was educated at Bryanston School ( where he was later appointed a Governor of the school in 1975 , he has been Chairman of its Governors since 1981 ) .","Phillips was born 21 January 1938. He was educated at Bryanston School (where he was later appointed a Governor of the school in 1975, he has been Chairman of its Governors since 1981). He undertook his National Service with the Royal Navy and the Royal Naval Volunteer Reserve, being commissioned as an officer. After the two years' service he went to King's College, Cambridge, where he read law. In 1962, he was called to the Bar at the Middle Temple, where he was the Harmsworth Scholar. He undertook pupillage at 2 Essex Court Chambers (with the Anglo-American QC, Waldo Porges) and subsequently obtained a Tenancy there, later moving to 1 Brick Court (now Brick Court Chambers). In 1973 he was appointed as Junior Counsel to the Ministry of Defence and to the Treasury in Maritime and Admiralty matters. On 4 April 1978, he became a Queen's Counsel (QC). His maternal grandparents were Sephardic Jews who had eloped to Britain from Alexandria.",https://en.wikipedia.org/wiki?curid=2447004
1089044,He,Bradfield,Benedict Hoskyns,https://en.wikipedia.org/wiki?curid=31360380,0,0,4,4,"He was educated at Bradfield , Haileybury and Jesus College , Cambridge , where he graduated BA in 1878 .","He was born on 23 February 1856 into an ennobled family: his father was Canon Sir John Leigh Hoskyns, 9th Bart. He was educated at Bradfield, Haileybury and Jesus College, Cambridge, where he graduated BA in 1878. He rowed in the 1877 Boat Race, notable for being the only dead heat in the race's history.",https://en.wikipedia.org/wiki?curid=31360380
1090625,"The only son of Alexander Sprot ( 1823 - 1854 ) of Garnkirk , Lanarkshire , of a family formerly of Edinburgh",Harrow School,Alexander Sprot,https://en.wikipedia.org/wiki?curid=7621657,0,21,47,48,"The only son of Alexander Sprot ( 1823 - 1854 ) of Garnkirk , Lanarkshire , of a family formerly of Edinburgh that owned a brick - making works , and Rachael Jane ( daughter of Peter Cleghorn , of Stravithie ) , he was educated at Harrow School and at Trinity College , Cambridge .","The only son of Alexander Sprot (1823-1854) of Garnkirk, Lanarkshire, of a family formerly of Edinburgh that owned a brick-making works, and Rachael Jane (daughter of Peter Cleghorn, of Stravithie), he was educated at Harrow School and at Trinity College, Cambridge.",https://en.wikipedia.org/wiki?curid=7621657
1090625,he,Harrow School,Alexander Sprot,https://en.wikipedia.org/wiki?curid=7621657,43,43,47,48,"The only son of Alexander Sprot ( 1823 - 1854 ) of Garnkirk , Lanarkshire , of a family formerly of Edinburgh that owned a brick - making works , and Rachael Jane ( daughter of Peter Cleghorn , of Stravithie ) , he was educated at Harrow School and at Trinity College , Cambridge .","The only son of Alexander Sprot (1823-1854) of Garnkirk, Lanarkshire, of a family formerly of Edinburgh that owned a brick-making works, and Rachael Jane (daughter of Peter Cleghorn, of Stravithie), he was educated at Harrow School and at Trinity College, Cambridge.",https://en.wikipedia.org/wiki?curid=7621657
1091733,Klein,the gymnasium,Julius Leopold Klein,https://en.wikipedia.org/wiki?curid=1304685,0,0,4,5,"Klein was educated at the gymnasium in Pest , and studied medicine in Vienna and Berlin .","Klein was educated at the gymnasium in Pest, and studied medicine in Vienna and Berlin. After travelling in Italy and Greece, he settled as a man of letters in Berlin, where he remained until his death.",https://en.wikipedia.org/wiki?curid=1304685
1094851,He,France,George Augustus Conquest,https://en.wikipedia.org/wiki?curid=47789444,0,0,4,4,He was educated in France .,"Conquest was born in 1837, the son of theatrical manager Benjamin Conquest (c. 1804 – 12 July 1872). He was educated in France. He had three sons who were also active in the theatre, George Conquest (1858–1926), Fred Conquest (1871–1941) and Arthur Conquest (1875–1945).",https://en.wikipedia.org/wiki?curid=47789444
1095530,She,high school,Hagit Grossman,https://en.wikipedia.org/wiki?curid=55828100,0,0,4,5,She was educated in high school in Ness Ziona .,"She was educated in high school in Ness Ziona. She studied photography at ""Camera Obscura"". she studied theater at ""Beit Zvi"" and painting at the Art College ""Hamidrasha"". She studied Hebrew and General Literature at Tel Aviv University. In 2006, She studied for a master's degree in Literary and creative Writing in the Department of Hebrew Literature at Ben-Gurion University of the Negev. She teaches writing at ""Musrara"", a multidisciplinary art school in Jerusalem, lives in Tel Aviv, she is married to yehonatan dayan, a literature scholar, editor and translator, they have two daughters. She is one of the most prominent of the young generation's poets, her work has been published in various literary journals.",https://en.wikipedia.org/wiki?curid=55828100
1095530,She,Ness Ziona,Hagit Grossman,https://en.wikipedia.org/wiki?curid=55828100,0,0,7,8,She was educated in high school in Ness Ziona .,"She was educated in high school in Ness Ziona. She studied photography at ""Camera Obscura"". she studied theater at ""Beit Zvi"" and painting at the Art College ""Hamidrasha"". She studied Hebrew and General Literature at Tel Aviv University. In 2006, She studied for a master's degree in Literary and creative Writing in the Department of Hebrew Literature at Ben-Gurion University of the Negev. She teaches writing at ""Musrara"", a multidisciplinary art school in Jerusalem, lives in Tel Aviv, she is married to yehonatan dayan, a literature scholar, editor and translator, they have two daughters. She is one of the most prominent of the young generation's poets, her work has been published in various literary journals.",https://en.wikipedia.org/wiki?curid=55828100
1096416,He,Lochaber High School,Danny Alexander,https://en.wikipedia.org/wiki?curid=1854318,0,0,5,7,"He was then educated at Lochaber High School , Fort William in the Scottish Highlands .","He was then educated at Lochaber High School, Fort William in the Scottish Highlands. He went on to read Philosophy, Politics and Economics (PPE) at St Anne's College, Oxford.",https://en.wikipedia.org/wiki?curid=1854318
1096962,He,public schools,Charles J. Donlan,https://en.wikipedia.org/wiki?curid=59502891,0,0,4,5,"He was educated at public schools in North Andover , Massachusetts , and earned a bachelor of science degree in aeronautical engineering , from Massachusetts Institute of Technology , in June 1938 .","Charles Joseph Donlan was born in Lawrence, Massachusetts, on July 15, 1916. He was educated at public schools in North Andover, Massachusetts, and earned a bachelor of science degree in aeronautical engineering, from Massachusetts Institute of Technology, in June 1938. He was offered a position at the National Advisory Committee for Aeronautics (NACA), the forerunner of the National Aeronautics and Space Administration (NASA), by John Victory, its Executive Secretary.",https://en.wikipedia.org/wiki?curid=59502891
1096962,He,June,Charles J. Donlan,https://en.wikipedia.org/wiki?curid=59502891,0,0,30,30,"He was educated at public schools in North Andover , Massachusetts , and earned a bachelor of science degree in aeronautical engineering , from Massachusetts Institute of Technology , in June 1938 .","Charles Joseph Donlan was born in Lawrence, Massachusetts, on July 15, 1916. He was educated at public schools in North Andover, Massachusetts, and earned a bachelor of science degree in aeronautical engineering, from Massachusetts Institute of Technology, in June 1938. He was offered a position at the National Advisory Committee for Aeronautics (NACA), the forerunner of the National Aeronautics and Space Administration (NASA), by John Victory, its Executive Secretary.",https://en.wikipedia.org/wiki?curid=59502891
1108477,They,medical schools,Surgeon-General of the Swedish Armed Forces,https://en.wikipedia.org/wiki?curid=55234301,0,0,4,5,"They were educated at medical schools abroad and were employed partly in the service of the court or the rich nobility , and in the military .","A surgeon is a doctor who performs surgical operations. The Swedish Army's surgeons were named after their military rank: surgeon-captain, surgeon-major, surgeon-general, closest corresponding to the Swedish ""överfältläkare"" (""Chief Field Surgeon""), but not ""generalfältläkare"" (""Surgeon-Field General""), because there were several surgeon-generals within the English Army. In Swedish history, physicians were mentioned for the first time in the 16th century. They were educated at medical schools abroad and were employed partly in the service of the court or the rich nobility, and in the military. They lacked a relationship among themselves and were not subordinate to any medical authority. The beginning of an organized medical system was not noticeable until much later. Some practicing physicians in Stockholm received after subservient request permission to form a ""Collegium medicorum"" which was privileged by King Charles XI's regency in 1663. From this initially individual circle of physicians, the authority was developed that was given the task of overseeing the state's health and medical care.",https://en.wikipedia.org/wiki?curid=55234301
1110541,Horan,University College,Timothy Joseph Horan,https://en.wikipedia.org/wiki?curid=52496126,0,0,4,5,Horan was educated at University College Cork .,Horan was educated at University College Cork.,https://en.wikipedia.org/wiki?curid=52496126
