sentence_id,תיאור,title,sentence_text,query number
798676,אותנטית,m06007013-431,"ה מתלוננת מסרה גרסה אותנטית , עקבית ו קוהרנטית לאורך כל ה דרך , מ אז סיפרה על ה אירוע ל חברה של היא א' ב' ו עד ל מתן ה עדות ב בית ה משפט .",8.0
813384,ברורה,SH-14-08-42139-726,ה מתלוננת העידה עדות ברורה ו רציפה ו נראה כי השתדלה לתאר את ה אירוע שחוות של היא כהוויה של הוא .,8.0
828736,אמיתית,s05004390-44,"יחד עם זאת , התרשמתי כי על אף ה השגחה ה צמודה של ה משפחה , לרבות נוכחות ה אחות ב חקירה של היא של ה מתלוננת , ה מתלוננת מסרה גירסה אמיתית , תאור של ה אירועים ש היו , כפי ש היו .",8.0
830317,מלאה,m03000919,"מש העידה ה קטינה עדות מלאה , ו מש הוגשו הקלטת ו תמליליה ה מתעדים את מהלך חקירה של היא בפני חוקרת ה ילדים , הרי גם אם קיבלנו את חוות דעה של היא כ ה ראיה , עדיין , אין אנו נזקקים ל התרשמות של היא ה מהווה עדות סברה מ כלי שני , אלא יש ב אפשרות של אנחנו לקבוע את מ הימנות של היא על פי ה תרשמותינו אנו לנוכח עדות של היא ב פנין של הוא ו להסתייע ב מידת ה צורך ב תיעוד ה חקירה ב קלטת ש הוגשה .",8.0
854710,עובדתי,SH-09-07-14045-107,"לאחר ש ב חנתי שאלה זו אני סבור כי מתחייבת ב מקרה זה תשובה שלילית , ו זאת לנוכח ה תיאור ה עובדתי ה לקוני ש מסרה ה מתלוננת לגבי ה אירוע .",8.0
865451,ראשונית,SH-09-09-8105-83,"ה מתלוננת מסרה את גרסה של היא ה ראשונית ה מפורטת ב דו""ח , לפי היא הגיעה ל מועדון לבקר יד של אנה , נשארה ב ה מקום עד ש תתחיל ה תחבורה ה ציבורית ו אז ניצל ה נאשם את עובדת ה מצאם ל בד של הם ב ה מקום .",8.0
885419,מדוייק,SH-01-3957-HK,"ה מתלוננת מסרה תיאור מדוייק של מעשי ה נאשם , ו לא ניסתה לייחס ל הוא , מעשים חמורים יותר , ו אף לא חששה להודות , ש ב עקבות ה אירוע ה ראשון , עדיין , לא חשדה ב כוונות בלתי כשרות של ה נאשם .",8.0
891723,שונות,s05001930-158,"לא רק ש מתלוננת זו מסרה גירסאות שונות לגבי מועד ה אירוע ה נטען ה שני ( נשוא אישום 2 ) , אלא ש גם לגבי ה אירוע ה נטען ה שלישי ( נשוא אישום 3 ) יש אי דיוק ב ה תאריכים ה נטענים .",8.0
891744,מפוקפק,s05001930-158,כל ה תיאור ה מתייחס ל פעולת ה אוננות של ה נאשם ( נשוא ה אישום ה שני ) ש על היא העידה ה מתלוננת הוא מפוקפק ביותר .,8.0
932392,מלאה,SH-09-11-8057-446,ב הודעה של היא מ יום 5.11.09 שעה 8:35 ( נ / 2 ) מסרה ה מתלוננת גרסה מלאה ב נוגע ל שלושת ה אירועים ה מתוארים ב כתב ה אישום .,8.0
936332,רורה,s03001805-223,"5.1 ה מתלוננת מסרה עדות ארוכה , נרחבת , מפורטת ו ב רורה , אודות מסכת ה אירועים ה רלבנטית .",8.0
944994,שונות,ME-08-1198-419,"באשר ל ה טענה כי ה מתלוננת נלקחה ב כוח מ צומת כ סייפה , מסרה ה מתלוננת שלוש גרסאות שונות , דבר ה מעורר תמיהות גדולות ו אינו מתקבל על ה היגיון , שכן אם ה מתלוננת דוברת אמת , לא יתכן ש תספר את אותו סיפור מעשה ב צורה שונה לגמרי , ו כש עומה של היא ה מתלוננת ב חקירה של היא ה נגדית מ יום 23.2.09 , עם תיאוריה ה סותרים , תגובה של היא הייתה , כי ב גרסה של היא ה שלישית היא לא אמרה אמת .",8.0
945217,סותרות,ME-08-1198-419,ה מתלוננת מסרה גרסאות סותרות עת תיארה את מהלך של הוא של נאשם 2 ב עניין ה שלשלאות אל הן הייתה קשורה .,8.0
945554,עקבי,ME-08-1198-419,"ה מתלוננת מסרה תיאור מפורט , עקבי ו מהימן על שני אירועי אונס ש ביצע ב היא ה נאשם 4 , ב ה עודה קשורה ב שרשראות ב מערה , הן באמרה של היא ב ה משטרה , ו הן בעדות של היא ב בית ה משפט .",8.0
964923,זהה,ME-20-01-13777-33,"נוכחתי כי ה דברים כפי ש הוצגו ב פני ה מתלוננת היו מטעים שעה ש ה מתלוננת מסרה גרסה זהה ב ה נדון ב ה משטרה ( גם אם לא ב ה הודעה ה ראשונה אל היא הפנה ב""כ ה נאשם ) .",8.0
968217,עקבית,m04001110,"ב עדות של היא , מסרה ה מתלוננת גרסה שלימה , עקבית ו ה גיונית של השתלשלות ה אירועים נשוא כתב ה אישום .",8.0
968426,מילולי,m04001110,"ו אולם , ב מקרה דנן הן , ה מתלוננת ב הודעה של היא , כאשר תיארה את מעשה ה אינוס ש ביצע ב היא ה נאשם 1 , לא הסתפקה ב איזכור ה מילה "" חדר "" בלבד , אלא מסרה תיאור מילולי מלא ו מדויק של מ עשה ה אונס , ו השתמשה ב מילים מפורשות ו חד מ שמעיות .",8.0
968917,ראשון,m04001110,"באשר ל נושא ה גרירה , אשר לא הוזכר על ידי ה מתלוננת ב חקירה של היא ה ראשונה אלא רק ב שיחזור ו ב חקירה של היא ה משלימה , ה עדה הסבירה כי ה מדובר ב חסר ב תיאור ה ראשון ש מסרה ה מתלוננת ו כי היא אינה מגדירה זאת כ סתירה .",8.0
996872,ראשונה,SH-18-05-9061-11,"אינני מתעלם מ שלוש "" מהמורות "" מרכזיות ה נוגעות ל עדות של היא של א' : ראשית , ה מתלוננת מסרה את גרסה של היא ה ראשונה ( ל חוקרי ה משטרה ) ב מהלך חודש 3 / 2016 , בגין אירועים ש התרחשו ב מהלך שנת 2012 .",8.0
1019952,שונה,m01001080-516,"טוענת ב""כ ה נאשם ב ה סיכומיה , כי ה מתלוננת מסרה ב הודעה של היא באשר ל איומי ה נאשם ב מהלך ה עימות ( נ/3 ) , גרסה שונה מ זו ש הונצחה ב תמליל ( ת/5ג' ; ת/3 ) .",8.0
1041856,מלאה,SH-07-4798-121,"ב יום 24.11.05 , התייצבה ה מתלוננת פעם נוספת ב תחנת ה משטרה , ו לראשונה , מסרה את גרסה של היא ה מלאה ל אירועים .",8.0
1042345,כוללני,SH-07-4798-121,"עובדה זו מהווה ראיה מספיקה ל כך , ש כבר ב זמן גביית ה תלונה ה ראשונה מסרה ה מתלוננת ל חוקר תיאור כוללני של ה אירועים ו של ה מעשים ה מיוחסים ל ה נאשם ב כתב ה אישום , ב אופן ש תומך ב גרסת ה מתלוננת ו מחזק את ה מסקנה , כי אין מדובר ב מקרה ש ב הוא ה מתלוננת כבשה את גרסה של היא ל ה שוא במשך חודשים .",8.0
1057742,ברורה,ME-11-12-44281-312,"ה מתלוננת העידה עדות ברורה , קוהרנטית ו עקבית לאורך כל ה דרך , ש אותות ה אמת ניכרו ב היא .",8.0
1075672,מעט שונים,ME-09-07-11909-33,אירוע זה לא נזכר באמרה של היא ב ה משטרה ; ה מתלוננת מסרה תיאורים מעט שונים באשר ל אירוע ב הוא חנק את היא ה נאשם .,8.0
1099102,חיה,SH-12-215-459,"ה תוצאה ה מצטברת מ ה אמור ל עיל הנה כי ה מתלוננת מסרה עדות "" חיה "" , מלאת פרטים ו אותנטית , אשר סימני ה אמת נכרו ב היא לאורך כך ה דרך .",8.0
1122594,מלאי חיות,s03003881-437,"ה תיאורים ש מסרה ה קטינה ב חקירה של היא היו מלאי חיות , היא תיארה ריחות ו תחושות , מחשבות ו מאווים .",8.0
1137465,אחרת,s99001132-160,"זאת ו עוד , אם אמרה ה מתלוננת , ש עם בוא של הוא של ה נאשם פתחה היא קצת ה דלת ו נאמר ל הוא לחכות רגע , הרי ש מצי אנחנו כי ה מתלוננת סיפרה ל ניסים גירסה אחרת לפי היא מייד עם ה יכנסו של ה נאשם , החל להתעסק עם היא ( ראה עדות ניסים חנ/ 3 , עמ' 1 סיפא ו עמקצ2 רישא ) .",8.0
1159257,שונות,ME-12-01-40609-11,"ב המשך , ה שיבה ב שלילה ל מספר שאלות ש נשאלה , ש נועדו לבחון גרסאות שונות ש מסרה ה מתלוננת מחשיפת ה אירוע ו אילך .",8.0
1160023,ראשונית,ME-12-01-40609-11,"ה דבר עשוי להסביר אף את ה פער בין ה גרסה ה ראשונית ש מסרה ה מתלוננת ל אירועים , ו אשר היא ה גרסה ש חשפה בפני בני משפחה של היא , כ ה עולה , בין ה שאר , גם מ עדות ה אם , לפי היא ה נאשם "" הציץ "" ל היא ו "" נגע ל היא ב פרטיות "" , לבין ה גרסה ש חשפה לראשונה בפני חוקרת ה ילדים , ש כללה נגיעה ב איבר ה מין , החדרת אצבע ל איברטמינה ו שכיבת ה נאשם על היא .",8.0
1164888,ספונטנית,s04001605-114,"ו דוק : ב ה משטרה כמה שעות אחרי ה ארוע מסרה ה מתלוננת את גירסה של היא ה ספונטנית ו ה ראשונה לפי היא ה נגיעות היו תוך כדי נסיעה , דבר ש ניסתה לתקן ב חקירה של היא ה ראשית , לאחר ש היה סיפק ב יד של היא להתכונן ל ה חקירה .",8.0
1230720,מובהקת,ME-09-1151-608,"הערכת עדות ה מתלוננת : ל דעה של אני , ה קטינה - ה מתלוננת מסרה בפני חוקרת ה ילדים עדות אמת מובהקת , דבר של היא מהימנים ו נכונים ו סבורני ש הם משקפים את אשר חוותה ו את ה מעשים ש ביצע ה נאשם .",8.0
1238790,סותרות,M-NoPub-ZC-6-350-L,ה קטינה מסרה גרסאות סותרות .,8.0
1326825,ראשונית,M-NoPub-ZB-8-238-L,"ו עוד אזכיר , ש ה מתלוננת מסרה גרסה ראשונית עם בוא ה שוטרים ל חדרה , ו זו נרשמה ב מזכר של הוא של מוטי חרוץ ( ת / 4 ) ; היא מסרה הודעה ראשונה ב ה משטרה ; ו למחרת מסרה אימרה שניה ; ו אחר - כך העידה - כמובן - ב עדות ראשית ו ב חקירה נגדית .",8.0
1331412,ברורה,ME-13-10-49708-44,"ב פנין של הוא אפוא עדות ברורה כי ה מתלוננת סיפרה ל חברה של היא , זמן לא מבוטל לפני חשיפת ה דברים , על ה פגיעה ש היא עברה מ ה נאשם .",8.0
1426836,ספונטאנית,m06007025-296,הוא ה דין ב גרסה ה ספונטאנית ש מסרה ה מתלוננת ל שוטרת ליטל עייש ( ת / 21 ) ו ה אמרות של ה מתלוננת ל ארבעת ה בחורים ש הגיעו במקרה ל ה מקום .,8.0
1544592,דומה,ME-10-06-20601-774,"גם ה מתלוננת ב עדות של היא מסרה גירסה דומה ב ענין זה ( פרו' , עמ' 30 ) .",8.0
1656668,אמינה,SH-08-1102-198,"ה מתלוננת מסרה גרסה אמינה , סדורה ו לא מוגזמת , אשר חוזרת על עצמה ב מדוייק ב כל חקירה ללא ניסיון מצד ה מתלוננת להתיישר עם שאלות ש נשאלה .",8.0
1673209,מלאה,ME-12-08-3491-22,"ל שיטת ב""כ ה מאשימה , מאחר ו ה מתלוננת בגירה ב עת מתן עדות של היא ו העידה עדות מלאה ו משנגבת של היא מן היא הודעה נוספת ב ה משטרה ב ה מועד מאוחר יותר על ידי חוקרת משטרה "" רגילה "" ו משקלטת חקירת ה ילדים הוגשה ל בית ה משפט , ו בית ה משפט יכול היה להתרשם מ ה מתלוננת ו מדבריה "" דאז "" אין מקום להידרש ל הערכת מהימנות של חוקרת ה ילדים .",8.0
1673307,מלאה,ME-12-08-3491-22,"על כן , לנוכח ה עובדה ש ה מתלוננת העידה עדות מלאה ב פנין של הוא , הן ב חקירה ראשית ו הן ב חקירה נגדית , יכולנו להתרשם מעדות של היא ב אופן בלתי אמצעי .",8.0
1689040,רצופה,SH-11-06-10711-442,"ב ראש ו בראשונה מתייחסים דברי אלה ל מתלוננת עצמה , אשר מסרה עדות רצופה , מפורטת ו שוטפת , ב היא שמרה על דיוק מרבי ב דבר של היא .",8.0
1693302,סתמי,ME-10-03-10104-1,"ה תיאור ה סתמי ו הדל ש מסרה ה מתלוננת לגבי ה נאשם ש ביצע ב היא את מעשי ה אינוס ה ראשונים , הסתכם ב היותו יוצא אפריקה בלבד .",8.0
1754484,מהימנה,ME-13-05-3045-11,ו דוק : ה מתלוננת העידה ב בית ה משפט עדות מהימנה על מה ש עשה ל היא ה נאשם .,8.0
285,אמין,s03006631-6,"מ נגד בחנתי את עדות של הם של ה מתלונן ו של ה פקח גם יחד , אשר הציגו ב פניי הלך עניינים זהה , ו אשר עשו על אני רושם אמין .",9.0
9526,בעייתיים,m03001069,"התרשמתי כי עדות של היא של ה מתלוננת עדות אמת היא , ו כי תיארה כהוויה של הם ו ללא כחל ו סרק את ה יחסים ה בעייתיים עם ה נאשם , על עלייה של הם ו מורדה של הם .",9.0
16774,מזכה,ME-15-11-34046-11,ב כך יש חיזוק ל עדות של היא של ה מתלוננת כי בדתה את ה גרסה ה מזכה כדי לרצות את דודה של היא .,9.0
29373,אמין,m08001016,"עדות של היא של ה מתלוננת הותירה על אנחנו רושם אמין ביותר , ו ניכר היה מ דבר של היא , מ התנהגות של היא ו מתגוב של היא , כי היא דוברת אמת .",9.0
53936,חדש,ME-12-10-2187-137,"כ ה ידוע , עדות של היא של ה מתלוננת , ש זכתה ל אמון של אנחנו , אינה טעונה סיוע או אף חיזוק , לפי מצוות ה מחוקק , כדי לבסס על היא הרשעה ( של [ נוסח חדש ] תשל""א - 1971 , ב כפוף ל פירוט של טעמי ה הסתפקות ב עדות יחידה זו ) .",9.0
85438,אמין,ME-09-1002-752,עדות של היא של ה מתלוננת י. עשתה על אני רושם אמין .,9.0
111190,אמין,ME-17-11-54701-44,"על כן , נבהיר גם כאן , כי עדות של היא של ה מתלוננת עשתה על אנחנו רושם אמין מאד ו קיבלנו את היא ב מלוא של היא , תוך דחיית גרסה של הוא של ה נאשם , אשר עדות של הוא הותירה בן של הוא רושם עגום , ב לשון ה מעטה ; ו כי לא מצאנו להתייחס ל ה טענות אלו שוב ב מסגרת גזר ה דין , כך ש נתייחס ל הלן רק ל ה טענות ש יש ב הן רלוונטיות ל ה עניין ה עונש .",9.0
117063,לוגיים,ME-08-1023-748,"מחד גיסא , גרסה של היא של ה מתלוננת רצופה תמיהות ו כשלים לוגיים ל הם לא ניתן מענה מניח את ה דעת .",9.0
190197,רב,m06003021,עד ל שלב זה עדות של היא של ה מתלוננת הופסקה מספר רב של פעמים כדי לאפשר ל היא להירגע .,9.0
191034,אמין,m06003021,עדות של היא של ה מתלוננת ב אופן כללי הותירה רושם אמין .,9.0
212132,אמין,ME-09-1123-123,"כבר עתה יאמר , כי עדות של היא של ה מתלוננת , הותירה רושם אמין , כן ו משכנע .",9.0
212906,מהימן,ME-10-07-44791-817,"עדות של היא של ה מתלוננת כי ניסתה למנוע מ ה נאשם לגעת ב היא , ו זה פגע ב פנים של היא , משך את אוזן של היא ו ש ערה , ו עיקם את יד של היא כ תגובה ל כך , הותירה רושם מהימן .",9.0
232215,מהימן,ME-13-10-51550-44,"באשר ל אירועים ב דירה , עדות של היא של ה מתלוננת ניתנה ב צורה שוטפת ו מפורטת ו הותירה רושם מהימן .",9.0
276528,שלישי,M-NoPub-ZB-7-332-L,".,ה מסקנה היא , אפוא , כי ה עדות של ה מתלונן עברה את ה מבחן ה שלישי לפי פסק די ברדה .",9.0
277250,רבות,s02003061-156,גירסה של היא של ה מתלוננת לפי היא ביקור זה כמו כל שאר ה ביקורים ב בית של היא אירעו ב מהלך שעות ה עבודה מעלות תהיות רבות .,9.0
279084,דיונית,SH-08-6572-1,"ב יום 8.3.10 , הודיעו ה צדדים בפני על הסכמה דיונית לפי היא עדות של היא של ה מתלוננת תהווה עדות של היא ה ראשית ו ש היא תחקר בפני ב חקירה נגדית .",9.0
280350,מינית,s08000523-108,"גם תיאור של היא של ה קטינה את ה נגיעה , אינו מעלה קונוטציה מינית .",9.0
288981,מהימן,ME-12-09-42383-690,"עדות של היא של ה מתלוננת הותירה אפוא רושם מהימן למדי , ו לא נמצאו ב ה הטסתירות של ממש .",9.0
291367,מהימן,ME-14-07-52713-11,"כפי ש צוין מעלה שוב ו שוב , עדות של היא של ה מתלוננת מעל דוכן ה עדים הותירה רושם מהימן , של מי ש מתארת את ה דברים מתוך כאב אמיתי , לאחר שחוות של היא את ה דברים , ו ה עדות נתמכת ב ראיות למכביר - הן של עדים ו הן ראיות חפציות .",9.0
365138,רבים,ME-09-12-5569-3,"ל כך יש להוסיף , כי עדות של הוא של ה מתלונן ב פנין של הוא היתה כאמור מפורטת מאוד , הכילה תיאורים רבים ו היתה בעלת גרעין קוהרנטי ו בלתי מעורער , אף לנוכח ה חקירות ה רבות ו ה ממושכות את הן עבר ב ה הקשר זה .",9.0
372353,טרביאלי,s98005023-11,"גירסה של היא של ה מתלוננת , נותנת גם את ה הסבר ה טרביאלי ל כעס של הוא של ה נאשם ל ה סירוביה להתרצות ל הוא , ל איום של הוא על ה מתלוננת ו ל דחיפה של הוא את היא מ ה אוטובוס ו נפילה של היא , לאחר ש סרבה ל נשק של הוא נשיקת פרידה .",9.0
376981,ברורה,s03002629-14,"עדות של היא של ה מתלוננת יוצרת ל טעמי תמונה ברורה ו חד מ שמעית , ש אינה מותירה מקום לספק ב דבר אשמת ה נאשם , כאשר אין ב תשובה של הוא ו ב הסבר של הוא כדי להתמודד עם היא ב הצלחה .",9.0
382840,מהימן,ME-10-01-28729-1,"ה מאשימה סבורה גם כי עדות של היא של ה מתלוננת ב בית ה משפט , אף כי היתה קטועה ו רצופת שתיקות , הותירה רושם מהימן .",9.0
394308,קשה,s01005926-261,"1 ) רושם קשה הותירה עדות של היא של ה מתלוננת ב ה שאלה אם ה נאשם נישק את היא , או רק ניסה ל נשקה .",9.0
415187,אמין,ME-13-02-715-22,עדות של היא של ה מתלוננת הותירה בן של הוא רושם אמין ו מהימן ביותר .,9.0
435236,אמין,S-NoPub-ZB-9-023-L,"עדות של היא של ה מתלוננת הותירה על אני רושם אמין , ו ניכר היה כי היא מתארת את ה ארועים כשחוות של היא כהויה של הם .",9.0
466435,נוסף,m00000232-320,עדות של היא של ה מתלוננת מקבלת חיזוק נוסף מ הודאה של הוא של דניס לפני בוריס סיפר ל הוא על כך ש הוא קיים איתה היא מין אוראלי ו כן מ הודאות שני ה נאשמים ש הם חזרו ו איימו על היא ש הם יספרו ל כל ה עיר ש היא זונה .,9.0
467027,קשים,s00002904-116,"עדות של היא של ה מתלוננת ב ביהמ""ש לוותה ב בכי ו ב ה מצוקה כאשר תיארה את מעשה של הוא ה קשים של ה נאשם .",9.0
471988,מהימן,m04000750-705,"עדות של היא של ה מתלוננת הותירה רושם מהימן , ו ניכר כי היא חוותה את ה אירועים ש העידה על הם ו תיארה את ה התרחשויות כהוויה של הן .",9.0
477319,רבות,SH-07-09-3957-571,"יתר על כן , עדות של היא של ה מתלוננת מכילה היא סתירות רבות ו גרסתה מופרכת היא , כך ה דבר על - פי טיעון של הוא של ב""כ ה נאשם .",9.0
479637,ברורה,SH-13-08-24175-34,"עדות של היא של ה מתלוננת יוצרת ל טעמי תמונה ברורה ו חד מ שמעית ש אינה מותירה מקום לספק ב דבר מעשה של הוא של ה נאשם ב ה מקום , כאשר אין ב תשובה של הוא ו ב הסבר של הוא כדי להתמודד עם היא ב הצלחה .",9.0
483866,אמין,SH-13-02-47-54,עדות של היא של ה מתלוננת הותירה רושם אמין של אדם מאופק ו מיושב ב דעה של הוא .,9.0
486179,חיובי,ME-09-650-116,"לאחר עיון ב תמלילי חקירה של הוא של ה מתלונן א' ( ת / 9 ) , ו צפייה ב דיסק ה מתעד את ה חקירה ( ת/9א ו - ת / 9ב ) , הותירה ב אני עדות של הוא של מתלונן א' רושם חיובי .",9.0
486690,חיובי,ME-09-650-116,"ראשית , עדות של הוא של מתלונן ג' בפני חוקר ה ילדים הותירה רושם חיובי .",9.0
542074,שלישי,m01355,"ה מסקנה היא , איפוא , כי ה עדות של ה מתלוננת עברה את ה מבחן ה שלישי לפי פסק דין ב ה רדה .",9.0
553767,אמור,s02006606,"של איבר מ איברי ה גוף או של חפץ כלשהו ל איבר מן היא של אישה ... "" לאור ה אמור עדות של היא של ה קטינה לפי היא ה נאשם החדיר את אצב של הוא ל איבר מן היא מקימה את יסוד ה בעילה ה אמור .",9.0
582459,ממשי,s03004300-278,"ב ה הקשר זה , מעלה גרסה של היא של ה מתלוננת ב פניי אבו ספק ממשי , ה מעוגן ב ראיות , ב שאלת מ הימנות של היא של ה מתלוננת .",9.0
589095,מהימן,SH-09-5129-403,דיון ו מסקנות : עדות של היא של ה מתלוננת הותירה ב אני רושם מהימן ביותר .,9.0
594144,בעייתי,m06008002-372,"עדות של היא של מתלוננת 1 , הותירה רושם בעייתי ב מבחן ה התרשמות ה כללית .",9.0
603495,מיניים,ME-18-12-64564-33,"בית ה משפט ה מחוזי זיכה את ה נאשם ו פסק : ליבת גרסה של היא של ה מתלוננת , ה מתארת את מעשה של הוא ה מיניים של ה נאשם כלפי היא - רצופה ב אותות אמת ו היא מהימנה ו אמינה .",9.0
605769,אמין,SH-08-7183-220,עדות של היא של ה מתלוננת עשתה רושם אמין על בית ה משפט .,9.0
637094,יותר מהימן,s97002328-10,"זאת ו עוד , חרף התרשמות של הוא ה חיובית של חוקר ה נוער מעדות של היא של ה ילד לפני הוא , עדות של היא של ה מתלוננת לפני , לא הותירה על אני רושם יותר מהימן מאשר הותירה על אני עדות של הוא של ה נאשם לפני .",9.0
744887,משפחתי,m021063,"עד כאן גירסה של היא של ה מתלוננת , ה כוללת כאמור שלושה רבדים : ה רקע ה משפחתי ו יחסיה עם ה נאשם לאורך ה שנים ; תקופת ה אירוח של ה נאשם ב דירת ה משפחה , ה מוכחשת על - יד של הוא מ כל ו כל ; ו אירועי יום 26.3.2002 ש ב הוא מיוחסות ל ה נאשם ה עבירות נשוא כתב - ה אישום .",9.0
815834,דיונית,SH-08-6572-821,"ב יום 8.3.10 , הודיעו ה צדדים בפני על הסכמה דיונית לפי היא עדות של היא של ה מתלוננת תהווה עדות של היא ה ראשית ו ש היא תחקר בפני ב חקירה נגדית .",9.0
818425,מהותיות,SH-11-01-46146-22,"עיקרי טענות ה נאשם ב סיכום של הוא מ נגד , טען ה נאשם כי גרסה של היא של ה מתלוננת רצופה סתירות מהותיות ו מדובר ב עדות ש לא ניתן אף ל פלגה , ו לא ניתן לאמץ חלקים מן היא תוך דחיית ה חלקים ה בלתי הגיוניים ו בלתי אמיתיים בעליל .",9.0
826709,מיניים,m978076,"ב עדות של הוא ה נ""ל ב ה משטרה , אישר ה נאשם , ש הוא ראה את מובארק כנעני , נוגע ב חזה של ה מתלוננת , אבל הוא הכחיש את כל גירסה של היא של ה מתלוננת , ש ייחסה ל הוא מעשים מיניים ב גופה .",9.0
830506,לוותה,m03000919,עדות של היא של ה מתלוננת כללה פרטים רבים ו לוותה ב תיאור מפורט של תחוש של היא ו רגש של היא ב עת ו לאחר ביצוע ה מעשים ה נדונים .,9.0
854392,אמין,ME-19-07-69765-55,"גם עדות של הוא של ה מתלונן ב פנין של הוא , הותירה רושם אמין .",9.0
856375,ברורה,s06006342-527,"עדות של היא של ה מתלוננת יוצרת ל טעמי תמונה ברורה ו חד משמעית , ש אינה מותירה מקום לספק ב דבר אשמת ה נאשם , כאשר אין ב תשובה של הוא ו ב הסבר של הוא כדי להתמודד ו לו עם מקצת ה דברים .",9.0
917241,מקראי,m99005016-a,"תיאור של היא של ה מתלוננת הולם את ה דימוי ה מקראי של ה אנס , כפי ש מופיע ב מקרה ( "" דברים "" , כ""ב , כה "" - כ""ז ) , ש מדמה את ה אנס ו משווה את הוא ל רוצח נפש : "" כי כאשר יקום איש על רעה של הוא ו רצחו נפש כן ה דבר ה זה .",9.0
1016297,זהירה,m07004058,"ראיות בני משפחה של היא ה קרובה כמו גם עדות של היא של ה מתלוננת , ב נסיבות ה עניין מחייבות בחינה זהירה ו קפדנית ביותר .",9.0
1056444,עיקרי,ME-08-09-6759-2,"ה רושם ה עיקרי ש הותירה עדות של הוא של ה מתלונן הייתה כאשר סיפר על ה אירועים ב חו""ל .",9.0
1081219,משמעית,s002412,"ב נוסף ל התרשמותי ה חיובית מ ה מתלוננת , בחינת מכלול ה ראיות ב אירוע זה , אלה ה נוגעות ל אירוע עצמו , כמו גם ב שאלות צדדיות , הביאו את אני ל ה מסקנה חד משמעית , כי גירסה של היא של ה מתלוננת היא אמת לאמיתה , בעוד גירסה של הוא של ה נאשם היא גירסה שקרית ו ב חלק של היא ה גדול ה מצאה של ה רגע ה אחרון .",9.0
1219600,ברור,m07008007-405,"עדות של הוא של מתלונן 5 אינה מגבשת ממצא עובדתי ברור ו מוחלט באשר ל מספר ה פעמים ב ה גדרן ביצע ב הוא ה נאשם את ה מעשים דנן , לרבות מועד של הם .",9.0
1229750,מהימן,SH-08-5595-390,"דומני , כי כאן ה מקום לציין , כי ה רושם ש הותירה על אני עדות של היא של מתלוננת ב ביהמ""ש היה מהימן יותר מ ה רושם ש הותירה על אני עדות של הוא של ה נאשם , ו כי מבין שתי ה גרסאות - מבכר אני את גרסה של היא של ה מתלוננת .",9.0
1244485,מפורטים,m04001160-501,"ככלל , הכילה עדות של היא של ה מתלוננת תיאורים מפורטים של ה התרחשות , לצד התבטאויות ספונטניות , אשר נגעו ב מידה רבה ל תחוש של היא ב זמן ה אירוע ש עברה , ו ביחס אל הוא .",9.0
1252917,מחמיאים,s00002918-370,"ו אכן , גירסה של היא של ה מתלוננת מעלה מספר תמיהות , אולם כש היא נחקרה על הן היא ידעה להסביר את ה דברים מ נקודת מבט של היא , תיארה את רגש של היא ב צורה אותנטית ו לא הסתירה פרטים בלתי מחמיאים ה קשורים ב אישיות של היא , ב קשייה ה חברתיים ו ב ה דימויה ה עצמי , הגם ש אין ל אני ספק ש ה דבר לא היה ל היא נוח ו בודאי לא קל .",9.0
1322960,ענייניות,ME-98-4124-HK,"עדות של היא של ה מתלוננת , רצופה סתירות מהותיות ו ענייניות .",9.0
1331908,עובדתי,ME-13-10-49708-44,"ש נית טען ב""כ ה נאשם ב סיכום של הוא , ו זאת ב יחס ל אישום ה ראשון , כי עדות של היא של ה מתלוננת אינה מבססת את ה יסוד ה עובדתי ה נדרש ב עבירה של מעשה מגונה ; שכן ה מתלוננת אינה בטוחה ב מה ש נעשה ב היא מ בחינה עובדתית - גופנית , ו כי עצם הפשטה של היא אינה מצביעה על דבר .",9.0
1335669,נוסף,ME-17-09-14743-33,תיאור זה של ה מתלוננת נשמע מעוגן ב הוויה של היא ו מעניק רובד אמינות נוסף ל תאוריה .,9.0
1353511,מילולי,ME-12-06-50756-499,"ה תיאוריה של ה סנגור , לפי היא ה נאשם ליטף ה כלב ו אגב כך נגע ב טעות ב חזה של ה מתלוננת , אינה מתיישבת עם גרסה של היא של ה מתלוננת , אשר כוללת תוכן מילולי נלווה , ה מוכחש על ידי ה נאשם , ו כן שני אירועים של הפעלת לחץ פיזי משמעותי על ה חזה של ה מתלוננת בתוך חדר ה מדרגות , פעם מ אחור ו פעם מ לפנים .",9.0
1380807,מהימן,ME-15-05-26580-949,"עדות של היא של ה מתלוננת עשתה על אני רושם מהימן , ו אני מאמצה ו מקבלה .",9.0
1399162,טוב,m995167,לפיכך עדות של היא של ה ילדה מ. ג. משמשת נימוק טוב לעמידה ב חובת ה הנמקה - ב עניינה של ה מתלוננת ח. ג.,9.0
1526370,ניכר,ME-18-05-19391-55,עדות של היא של ה קטינה 4 הותירה רושם אמין ו ניכר כי דייקה ב תיאוריה בלא מניע להעצים את חלק של הוא של ה נאשם .,9.0
1544955,מהימן,ME-10-06-20601-774,עדות של היא של ה מתלוננת ב בית ה משפט עשתה רושם מהימן ביותר .,9.0
