sentence_id,title,query number,clean_sentence,status
135226,ME-09-1010-27,11.0,"בטרם ארד לעומקם של דברים אדגיש, התרשמתי כי גרסתה של המתלוננת מבוססת על גרעין אמת ממשי",not annotated
237188,m06003042-275,11.0,"זאת ועוד, מהימנות עדותה של המתלוננת מתבססת על מספר גורמים נוספים, בכלל זה, פירוט נרחב של מעשי הנאשם, תוך תיאור הרקע העובדתי, כל זאת באופן קוהרנטי והגיוני, ובהיעדר ניסיון להעצים את אשמת הנאשם ו/או קיומו של מניע להפלילו, ובכלל זה תוך נטילת אחריות חלקית כפי שיבואר בהמשך",not annotated
523450,m08001016,11.0,"יתרה מכך, עדותה של המתלוננת מושתתת על אדנים מוצקים, בדמות עדויותיהם של יתר עדי התביעה, אשר מבססים  את עדותה ומחזקים אותה",not annotated
638795,SH-10-11-13054-33,11.0," לאחר מכן, ינותחו עדויותיהן הפרטניות של המתלוננות וטענותיו השונות של הנאשם ביחס אליהן, כל זאת על רקע הדיון העקרוני בעבירות ובטענות ההגנה של הנאשם ביחס לאישומים",not annotated
8782,ME-11-08-19586-55,12.0, המאשימה טענה כי עדותה המהימנה של המתלוננת מקבלת חיזוקים בעדויות של עדים נוספים שראו את תגובותיה מיד לאחר האירוע ,not annotated
9670,SH-10-11-34300-792,12.0," לכך מתווסף החשש כי עדותה הראשונית של המתלוננת אינה נקייה מזיהומים שונים זאת ניתן ללמוד מכך שהמתלוננת נמצאה על ידי אחותה בביתו של הנאשם, וככל הנראה עקב צעקותיה של אחותה, למדה המתלוננת מיד כי מה שארע הינו פסול ואסור ובעקבות הצעקות של אחותה על הנאשם בחרה לספר כי הנאשם הוא זה שפגע בה",not annotated
19350,m06003021,12.0," יצוין כי אין מחלוקת בין הצדדים כי אם תתקבל גרסתה העובדתית של המתלוננת, הרי שיש במעשים המיוחסים לנאשם כדי למלא את כל יסודות העבירות המיוחסות לו, ועל כן אין צורך לבחון את יסודות כל אחת ואחת מהעבירות",not annotated
42916,s02001222-269,12.0,"00 נגבתה עדות נוספת מהמתלוננת  במהלכה נשאלה אודות גירסת הנאשם, הכחישה שהתנשקו, אישרה שהיו כתובות בשירותים, והיו שמועות שיש ביניהם רומן, וגם שמועות ששכבו",not annotated
48234,SH-13-08-24175-34,12.0,"מחד, עמדה עדותה המפלילה של המתלוננת ולצידה עדויות השוטרים שהגיעו למקום, על פי קריאת והכוונת המתלוננת, ועצרו את הנאשם, על בסיסם עותרת התביעה לסמוך הרשעת הנאשם ומנגד עדותו המכחישה של הנאשם",not annotated
57723,ME-11-06-2965-391,12.0,"שלישית, טוען ב""כ הנאשם כי גרסתה השקרית של המתלוננת נולדה לאחר שהתברר לה כי בן זוגה שאהר גילה את העובדה שהיא בילתה באותו לילה עם גבר אחר, ומתוך פחדה שלא יאונה לה כל רע מידי בן זוגה, איש אלים וחם מזג, המציאה את סיפור החטיפה והאונס, על מנת להסיט את האשמה ל""בילויה"" עם הנאשם ממנה לנאשם עצמו",not annotated
57988,ME-11-06-2965-391,12.0,"גרסה שקרית זו של המתלוננת היא משמעותית ביותר, מאחר שהעבר המשותף שלה ושל הנאשם בוודאי מקרין לא רק על מידת המהימנות שיש ליחס למתלוננת באופן כללי, אלא אף על מידת המהימנות שיש ליחס לגרסתו של הנאשם שהשניים התחבקו והתנשקו וזרמו לקראת יחסים אינטימיים גם בליל האירוע נשוא כתב האישום",not annotated
68595,ME-12-01-7451-55,12.0,"כאן באה עדותה העיקרית של המתלוננת, בנוגע לליבת המקרה",not annotated
80257,m02001201-a,12.0," עדותה המוקדמת של המתלוננת במקרה הנידון הוקלטה באמצעות מכשיר וידאו, בהתאם לבקשתם של הצדדים וכאמור בהחלטת בית המשפט",not annotated
91332,ME-15-11-4139-531,12.0," סבורני, כי גרסתה המאוזנת של המתלוננת, והעובדה שלא העצימה את תיאוריה יתר על המידה, מצביעה על אותנטיות ואמיתות גרסתה וכי המתלוננת לא ביקשה לטפול על הנאשם מעשים שלא ביצע",not annotated
91613,ME-15-11-4139-531,12.0," רק לאחר שנשמעה עדותה המוקדמת של המתלוננת, ביקש הנאשם לתקן את תשובתו לאישום, וטען לראשונה, כי הוא נכנס לשביל העפר כדי להטיל את מימיו",not annotated
115331,ME-10-06-20601-774,12.0,"נראה לי, לסיכום, כי גרסאותיהם המהימנות והתומכות זו בזו של המתלוננת ואנדריי, משקפות את האמת כפי שהתרחשה, ואילו הנאשם שיקר וסילף דברים בעדותו, ניסה רק להרחיק עצמו מהאירוע, ועשה רושם בלתי מהימן",not annotated
125795,m98407,12.0,"ראה כמפורט מפי כבוד השופט צ' א' טל, בע""פ 4436/95 פלוני נ' מדינת ישראל , שבו העדות הכבושה של המתלוננת הייתה אף עדות ישירה יחידה",not annotated
139789,s00002904-116,12.0,"  בביהמ""ש נכתב בפרוטוקול עדותה המוקדמת של המתלוננת כי באותה סיטואציה ""שכב"" הנאשם",not annotated
140369,ME-09-1084-867,12.0,"כזכור, גרסתה המהימנה של המתלוננת בעניין זה נתמכת בתלונתה המיידית ובמצבה הנפשי הנסער, סמוך לאחר מעשה הסדום",not annotated
141746,ME-13-07-36795-33,12.0,"באלה הנתונים, אפנה לבחון את הראיות שהוגשו במהלך שמיעת הראיות, לגופן, לאחר קביעתי כי העדות הנוספת של המתלוננות אין בה, הלכה למעשה, כל חזרה מהעדות שניתנה ע""י המתלוננות במהלך שמיעת הראיות",not annotated
150281,s021784a,12.0,"עדויותיהן הישירות של המתלוננות אין בהן כדי לספק תשובה חיובית לכך,הן לא מסרו ולא סיפרו כי מעשיו של הנאשם נעשו לשם גירוי או סיפוק מיניים או שהם הרגישו והתרשמו שכך היו כוונותיו של הנאשם, כנראה הדבר נובע עקב גילן הרך יחסית",not annotated
154439,ME-19-07-69765-55,12.0, עדותו העקבית של המתלונן בעניין זה בבית המשפט עולה בקנה אחד גם עם הדברים שמסר לחוקרת הילדים,not annotated
168695,s02001710-515,12.0," יודגש כי אינני קובעת שעדותו של המתלונן כולה שקרית; מובטחני כי פרטים שונים שמסר, הן באשר למפגש בחדר העבודה, כמו גם פרטים אחדים באירוע שבחדר השינה - היו גם היו",not annotated
230185,ME-13-03-23362-44,12.0," אין עדות ברורה של המתלוננת בפנינו, אודות אמירות כאלה בשעתו",not annotated
237318,m06003042-275,12.0,עדותה המפורטת של המתלוננת כוללת התייחסות למעשים שביצע הנאשם בע' כאשר המתלוננת עדה לנעשה בה,not annotated
238648,SH-15-10-46643-55,12.0," גם עדותו המהיימנה של המתלונן לגבי שני ה""סשנים"", נתמכת בהתכתבויות",not annotated
257350,SH-09-12-25181-569,12.0,"לא מצאתי כי יש בנקודה זו לכשעצמה, במכלול העדות הארוכה והמפורטת של המתלוננת, אשר כללה פרטים רבים ביותר אודות חלקי אירועים, כדי לפגום במהימנותה של העדות",not annotated
285942,m00925,12.0," כבר בפתח דבר ראוי לציין, כי – ולהבדיל מעדותה ביחס לאירועים נשוא האישום הראשון והשני – עדותה הראשית  של המתלוננת, ביחס לאירועים נשוא האישום השלישי, בו קא עסקינן עתה, לא היתה סדורה, כולי האי, במובן זה שבה, בלבד, לא היה כדי לבסס את כל המעשים המיוחסים לנאשם באישום זה",not annotated
304783,ME-08-1157-524,12.0,"להבדיל מהגרסה הראשונה במשטרה, הגרסה השניה של המתלוננת הפלילה את הנאשם במיוחס לו",not annotated
305057,ME-08-1157-524,12.0,"מכל מקום, וזה החשוב, מצפייה בחקירה המתועדת אין לי ספק, כי גרסתה המפלילה של המתלוננת כפי שנמסרה משקפת בצורה נכונה את מה שארע במציאות בינה לבין הנאשם",not annotated
310798,ME-11-06-2577-640,12.0,"במוקד ראיות התביעה עומדת, כדבר מובן מאליו, עדותה היחידה של המתלוננת ובהתאם למידת האמון שיינתן בה, בסופו של יום, יקום וייפול דבר",not annotated
339635,SH-07-1532-247,12.0,"עדותו הנ""ל של המתלונן היתה מבולבלת, מתחמקת, בלתי ברורה לא  עקבית כלל",not annotated
339650,SH-07-1532-247,12.0," התרשמתי כי עדותו הנ""ל של המתלונן לא היתה מהימנה כלל, וההסבר שמסר ליישב את הסתירה בין דבריו במשטרה לבין גרסתו בבית המשפט, לא היה משכנע כלל",not annotated
340123,ME-12-10-49947-393,12.0,"עדותו המהימנה של המתלונן, הפרטים הרבים שסיפר, העקביות, שטף דיבורו, האותנטיות בתיאור מבטו של הנאשם והכנות בה שיתף בחששו להלך ברחוב לאחר האירוע לא מותירים מקום לספק",not annotated
340145,ME-12-10-49947-393,12.0,"סיכומו של דבר, לאחר שמיעת עדותו של המתלונן והתרשמותי הבלתי אמצעית ממנו ולאור האמור, אני קובע כי עדותו המפורטת, העקבית והכנה של המתלונן היא עדות אמת וניתן לקבוע ממצאים ודאיים על סמך עדותו האמינה",not annotated
340278,ME-12-10-49947-393,12.0," מעבר לכל האמור ניצבת עדותו המהימנה של המתלונן שלא מותירה מקום לספק באשר לזיהויו של הנאשם באופן וודאי ובלי קשר ל""מוניטין"" שהיה לנאשם",not annotated
344853,m07004058,12.0,"מטבעם, מעשים כמיוחס לנאשם בכתב האישום, נעשים בדלת אמות ולא אחת ניצבת עדותה היחידה של המתלוננת למול עדות הנאשם, וכך גם במקרה דנן",not annotated
344947,m07004058,12.0,"במקרה דנן, בפנינו עדותה היחידה של המתלוננת ומעשים אשר בוצעו, על פי הנטען, כשנה-שנתיים לפני הגשת תלונתה, בפרקי זמן שונים",not annotated
354512,ME-11-02-34952-76,12.0," עדותה הנוספת של המתלוננת ניתנה ללא כל ראיון נוסף ע""י התובעת, אם כי יצויין שהמתלוננת שהתה באולם ביהמ""ש בעת שאמה וחברותיה – ר' ו-ל' - העידו",not annotated
368882,SH-13-02-47-54,12.0," זאת ועוד; עדותה המוקדמת של המתלוננת לפני כב' השופט שמעוני, תועדה בהקלטה ובצילום חזותי מטעם בית-המשפט ",not annotated
393336,ME-19-05-470887-11,12.0," לאחר קבלת תגובות עורכי הדין, ולאחר שהתקיים דיון שבו ב""כ הצדדים השלימו טיעוניהם בע""פ, החלטנו לדחות את הבקשה לפי  בעקבות זאת הגיש ב""כ הנאשם בקשה לזמן את עו""ד חובה כעד במשפט, ועו""ד חובה מסר את הסכמתו להעיד, אולם ב""כ הנאשם חזר בו מהבקשה, וכך נותרה רק העדות המשלימה של המתלונן בעניין זה, שנשמעה כאמור ביום 17",not annotated
399412,ME-08-04-4869-1,12.0," עדותו האמינה של המתלונן הנתמכת, בין היתר, בנזק הנפשי החמור שנגרם לו, מצביעה כי אכן חווה פגיעה מינית חמורה",not annotated
404547,m06003027-239,12.0,"ככלל, כאשר אנו בוחנים את גרסת המתלוננת בעבירות מין, לעיתים קרובות מצויה עדותה היחידה של המתלוננת, היושב בדין תר לא אחת, אחר ""עוגנים"" אשר יהא בהם כדי מילוי חובת ""ההנמקה"" וכבר נקבע כי ""ככל שהעדות העיקרית חלשה יותר תידרש הנמקה ממשית יותר""  205 בעמ' 216)",not annotated
409876,ME-20-01-13777-33,12.0,על כן ראיתי לקבוע כי גרסתן המפורטת של המתלוננות מגוללת במדויק את אשר עולל להן הנאשם עת היו ילדות רכות בגילאי שש עד שלוש עשרה שנים,not annotated
410579,ME-20-01-13777-33,12.0," בהעדר הסבר אחר מצד הנאשם לתמונה הראייתית הנלמדת מהראיות שהציגה התביעה, בראשן עדותן האמינה של המתלוננות, לצד דבריו של הנאשם בתרגיל החקירה אליו התייחסתי בהרחבה לעיל, הרי הכרח לקבוע כי הוכח מעבר לספק סביר כי הנאשם ביצע את המעשים המיוחסים לו בכתב האישום",not annotated
411094,ME-20-01-13777-33,12.0,"""גרסתה הבסיסית של המתלוננת לא השתנתה לאורך ההליך, אך נוספו לה שני פרטים מהותיים שלא נמסרו במשטרה",not annotated
411097,ME-20-01-13777-33,12.0," שופטי הרוב לא הבהירו מה המשקל שהם נותנים להתפתחות הגרסה, והבהירו כי הם מודעים להלכות הרלוונטיות שלפיהן גרסה מתפתחת של מתלונן בעבירות מין היא תופעה מוכרת שלא בהכרח תיזקף לחובתו ותגרע ממהימנותו",not annotated
416030,m06003016,12.0, בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה,not annotated
416743,m06003016,12.0," גרסתה המפלילה של המתלוננת כפי שנמסרה לחוקרת הילדים ולבית המשפט בעדותה הראשונה, הותירה רושם מהימן",not annotated
417182,m06003016,12.0,"עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן",not annotated
426574,ME-10-08-28161-260,12.0, עדותה הגרעינית של הילדה עקבית ומדוייקת בהזדמנויות שבהן ניתן לה לפרטה,not annotated
428202,m07001116-174,12.0,"כב' השופט רענן בן-יוסף כדעת האב""ד, אף דעתי היא שעדותו היחידה של המתלונן, שנכבשה חמש שנים מבלי שניתן לכך הסבר משכנע, ומבלי שגירסתו תזכה לתמיכה מספקת בעדויות עדי תביעה אשר הועדו במטרה לספק תמיכה זאת - אינה מהווה בסיס איתן מספיק להרשעת הנאשם מעבר לכל ספק סביר, ולכן זיכויו בדין הוא בלתי-נמנע",not annotated
429650,SH-09-1642-679,12.0," עדותה האמינה של המתלוננת, ביחס לאירועים בשהות הקצרה במעלית מתייחסת הן לדבריו של הנאשם והן למעשיו",not annotated
429680,SH-09-1642-679,12.0," עדותה האמינה של המתלוננת מאפשר הכרעה על בסיסה גם במידת ההוכחה הנדרשת במשפט פלילי ולעדות זו חיזוק כמפורט לעיל, המבסס את אמינותה",not annotated
431804,ME-08-1047-463,12.0," גם כאן, גרסתה הראשונית של המתלוננת מסתברת יותר ומתיישבת עם יתר הראיות ועם התמונה הכללית כפי שזו משתקפת מהעובדות המוסכמות ומתיאורי הרקע בעדותה שלה",not annotated
433519,SH-09-11-13880-227,12.0,"סוף דבר – לאחר שבית המשפט הזהיר את עצמו שלפניו עדותה היחידה של המתלוננת, על סמך תוכנה המידתי של התלונה ואותות האמת שבה, התמיכה שתומכים בה עדויות האם והשוטר, מתבססת מסקנה שיש לקבל עדות המתלוננת במלואה ולהעדיפה על גרסתו המתכחשת של הנאשם, שנדחתה מחוסר אימון",not annotated
474094,m04001110,12.0,"גרסתה המהימנה של המתלוננת נתמכת בראיות נוספות למכביר, המחזקות ומאששות את דבריה בהודעותיה בפני חוקרת הילדים ובעדותה בבית המשפט",not annotated
476222,ME-09-12-5569-3,12.0," בנסיבות אלה, תמוהה  גרסתו הראשונה של המתלונן, לפיה הדברים אירעו 3ימים לפני כן, והסברו לפיו ""סתם המציא יום"", עשוי להטיל ספק, שמא כמו שהמציא את היום, המציא את המעשים",not annotated
476690,ME-09-12-5569-3,12.0,"הגרסה המאוחרת של המתלונן, לפיה סיפר ל- נ' על המעשים עוד בבית המעצר, והשביע אותו שלא לגלות ועתה, לאחר שנזכר בכך שיחרר את נ' משבועתו, אינה אמינה, הן לאחר כבישתה והן לאור הכחשתה על ידי נ', ואי תמיכתה על ידי י' שהיה נוכח בכל עת ש- נ' היה עם המתלונן",not annotated
490926,s00008923-298,12.0,קושי נוסף בהכרעת הדין  הוא כי כאמור לפנינו עדות יחידה של המתלוננת שעל סמכה מבקשת התביעה הכללית לבסס הרשעה בפלילים,not annotated
528684,ME-12-03-25945-23,12.0,"עדותה העקבית והמהימנה של המתלוננת, שגירסתה גם חוזקה בראיות שונות כאמור, מפריכה איפוא את טענת הסניגור ל""טעות""",not annotated
566725,me-09-02-142920,12.0,גרסתה המפלילה של המתלוננת כפי שבאה לידי ביטוי בעדותה בפנינו הותירה רושם מהימן וכי אמת בפיה,not annotated
573552,ME-14-10-21304-44,12.0," עדותה האמינה של המתלוננת ושאר הראיות התומכות בה, מבססות כנגד הנאשם את העבירות שיוחסו לו בכתב האישום",not annotated
577450,s011088,12.0,"בית המשפט מזהיר עצמו כי בפניו עדות יחידה של המתלוננת, גם אם יימצאו תימוכין לעדותה, הרי החובה על פי הדין, כי בית המשפט ינקוט משנה זהירות בכל הקשור בהרשעת נאשם על סמך עדות יחידה",not annotated
604834,m06007025-296,12.0," גרסתה המיידית של המתלוננת תואמת את עדותה, ובעת שמסרה את תלונתה המיידית לא ידעה כי שיחתה הוקלטה",not annotated
628402,ME-17-09-14743-33,12.0,"לשיטת ההגנה, עדותה ""הפגומה"" של המתלוננת בנוגע לתדירות המעשים, משליכה על כל עדותה ויש לדחותה כבלתי אמינה",not annotated
630781,ME-12-09-42383-690,12.0," יש לומר כבר עתה, כי גרסתה העובדתית של המתלוננת לאירוע, חקירותיה אצל חוקרת הילדים ועדותה בבית המשפט, הותירו כולן רושם חיובי ומהימן למדי",not annotated
638795,SH-10-11-13054-33,12.0," לאחר מכן, ינותחו עדויותיהן הפרטניות של המתלוננות וטענותיו השונות של הנאשם ביחס אליהן, כל זאת על רקע הדיון העקרוני בעבירות ובטענות ההגנה של הנאשם ביחס לאישומים",not annotated
655510,s02003061-156,12.0," לא ניתן גם להתעלם מכך שגירסתה הראשונה של המתלוננת היתה כי התנגדה למעשיו של הנאשם, וכי המעשים נכפו עליה באופן שנאנסה ממש בעוד שהחלק החמור בכתב האישום עניינו בעילה אסורה בהסכמה",not annotated
662737,m021063,12.0,"עדותה האָמינה והברורה של המתלוננת, כשאליה נוספות ראיות בעלות משקל, המחזקות, מאששות וּמאמתות אותה, כשחלק מהן עולות בגדר סיוע של ממש - גם כאשר לא נדרש כזה לענייננוּ - עומדת כנגד גירסתו הרעועה והבלתי-אמינה וטיעוניו המופרכים של הנאשם",not annotated
663603,ME-11-06-51536-78,12.0,"על כן: עדותה המהימנה של המתלוננת חוזקה איפוא בעדות הנאשם דלעיל, לכל הפחות כראשית הודייה",not annotated
666747,m04000750-705,12.0," לטענתו, גרסתה המפלילה של המתלוננת הנה עלילת כזב שנרקמה מתוך יצר נקמה",not annotated
666765,m04000750-705,12.0," בבואנו להכריע במחלוקות העובדתיות בעניין האירועים שהתרחשו בדירת המתלוננת, עומדת לפנינו עדותה היחידה של המתלוננת, מול הכחשתו של הנאשם את עצם נוכחותו בדירה, וממילא – את המעשים המיוחסים לו",not annotated
672544,ME-10-07-35429-3,12.0,עדותה המיידית של המתלוננת נתמכת בחיזוקים רבים והראשון שבהם מצבה הנפשי מיד לאחר האירוע,not annotated
674620,m014018,12.0," לסיכום, עדותה האמינה של הילדה, כשאליה מתווספות ראיות הסיוע האמורות, אינה מותירה ספק באשמת הנאשם",not annotated
694181,SH-09-11-13880-22,12.0,"סוף דבר – לאחר שבית המשפט הזהיר את עצמו שלפניו עדותה היחידה של המתלוננת, על סמך תוכנה המידתי של התלונה ואותות האמת שבה, התמיכה שתומכים בה עדויות האם והשוטר, מתבססת מסקנה שיש לקבל עדות המתלוננת במלואה ולהעדיפה על גרסתו המתכחשת של הנאשם, שנדחתה מחוסר אימון",not annotated
702351,SH-07-2293-935,12.0,"בפני מ' הוצגה הגרסה השלישית לפיה המתלוננת הח'טה לנקום בנאשם בעקבות סירובו להסיע אותה  והיא ניסתה לסחוט את הנאשם בשיחה הטלפונית עם שאול, שאם הנאשם לא יתן לה 50,000 ₪  היא תספר לא' את הסיפור והוא ירצח אותו ",not annotated
770354,ME-15-11-34046-11,12.0," גרסה מזכה זו של המתלוננת אינה מספקת לגישתי לפגום במהימנות עדויותיה של המתלוננת, ואין בה די כדי להטיל ספק בגרסה המפלילה",not annotated
773041,ME-11-08-19586-11,12.0, המאשימה טענה כי עדותה המהימנה של המתלוננת מקבלת חיזוקים בעדויות של עדים נוספים שראו את תגובותיה מיד לאחר האירוע ,not annotated
774225,SH-18-01-42624-345,12.0,"לאמור, בפנינו גרסה מידית של המתלוננת ובכלל זה ""לא פעם ראשונה""",not annotated
774258,SH-18-01-42624-345,12.0,"בפנינו גרסה מידית נוספת של המתלוננת, ובכלל זה גרסה המלמדת על התנהגות קודמת של הנאשם כלפיה בעלת  נופך מיני",not annotated
774258,SH-18-01-42624-345,12.0,"בפנינו גרסה מידית נוספת של המתלוננת, ובכלל זה גרסה המלמדת על התנהגות קודמת של הנאשם כלפיה בעלת  נופך מיני",not annotated
781129,k00501499p,12.0,"עדותה הברורה של המתלוננת המפרטת את אירועי אותו בוקר מצביעה בבירור על היות הנאשם האיש שפרץ לביתה, תקף אותה וחבל בה וביהמ""ש קובע חד משמעית כי הנאשם הוא אדם אלים שפגיעתו רעה",not annotated
791274,ME-15-10-14230-44,12.0," שכן הגרסה ה""מופרזת"" של המתלונן נמסרה על ידו הרבה לפני שמסרהּ על דוכן העדים ודבר לא מנע מהנאשם להתעמת עם הגרסה המוגזמת, לשיטתו, של המתלונן כבר בעת מסירת גרסתו הראשונה במשטרה",not annotated
792440,M-NoPub-ZC-1-131-L,12.0," לאור כל הנימוקים הנ""ל, מסקנתי היא, שגירסתה המפלילה הראשונה של המתלוננת, היא הנכונה, וחזרתה ממנה באה רק לאחר שנוכחה לדעת שהנאשם איננו משתחרר",not annotated
792440,M-NoPub-ZC-1-131-L,12.0," לאור כל הנימוקים הנ""ל, מסקנתי היא, שגירסתה המפלילה הראשונה של המתלוננת, היא הנכונה, וחזרתה ממנה באה רק לאחר שנוכחה לדעת שהנאשם איננו משתחרר",not annotated
792486,M-NoPub-ZC-1-131-L,12.0,"5סיכומו של דבר, מסקנתי הסופית היא, שגירסתה הראשונה של המתלוננת במשטרה, היא הגירסה הנכונה, ונסיונה להתחמק מגירסה זו, בא רק כדי לגרום לשחרורו של הנאשם מהמעצר, לאחר שהמתלוננת נוכחה לדעת, שהמפרנס היחידי של המשפחה, איננו מפרנס כשהוא עצור, ובנה הקשור מאוד לאביו, אינו אוכל ואינו מתפקד בבית הספר",not annotated
859351,ME-08-09-7365-635,12.0," סיכומם של הדברים הוא כי לפנינו גרסה מהימנה של המתלוננת, שממנה עולה תמונה ברורה לאי הסכמתה לקיים יחסי מין עם הנאשם",not annotated
372571,me-10-04-40865-810,13.0,"בחקירתה הראשית מסרה רס""מ אזרד כי כאשר גבתה עדות מן המתלוננת היא התרשמה ש""המתלוננת בעדותה הייתה ממש נרגשת, נסערת, בכתה רוב הזמן, לא ידעה בדיוק איך להתנהג""",not annotated
464637,ME-09-127-726,13.0,"בנוסף, לא מצאנו בסיס שלא לקבל את ההסברים שסיפקה לכך המתלוננת בעדותה, לפיהם סמוך למקרה האונס, מערכת היחסים שלה עם בילאל הייתה רק בתחילתה ולכן נמנעה מלפרט בעניין",not annotated
5959,ME-16-11-9004-33,14.0,"בשולי הדברים אוסיף, כי גם לו הייתה עדותה של המתלוננת, עדות יחידה לביצוע המעשים, הרי, שלנוכח מהימנותה הגבוהה, ניתן היה לבסס, רק על פיה, ממצאים לחובת הנאשם",not annotated
8944,ME-11-08-19586-55,14.0, עדותה של המתלוננת בענייננו היתה עדות עקבית וסדורה,not annotated
67025,SH-11-06-26650-977,14.0,"עדותו של המתלונן היתה עדות שקולה, מאוזנת ובלתי מתלהמת",not annotated
123779,SH-08-6572-1,14.0,"10, הודיעו הצדדים בפני על הסכמה דיונית לפיה עדותה של המתלוננת תהווה עדותה הראשית ושהיא תחקר בפני בחקירה נגדית",not annotated
125795,m98407,14.0,"ראה כמפורט מפי כבוד השופט צ' א' טל, בע""פ 4436/95 פלוני נ' מדינת ישראל , שבו העדות הכבושה של המתלוננת הייתה אף עדות ישירה יחידה",not annotated
125795,m98407,14.0,"ראה כמפורט מפי כבוד השופט צ' א' טל, בע""פ 4436/95 פלוני נ' מדינת ישראל , שבו העדות הכבושה של המתלוננת הייתה אף עדות ישירה יחידה",not annotated
136330,s06002148-239,14.0, התשתית הראייתית עדותה של המתלוננת היא העדות המרכזית ועליה הציבה התביעה את מערך ראיותיה להוכחת אשמת הנאשם והרשעתו בדין,not annotated
164109,m02001242,14.0, עדותו של המתלונן היא העדות המרכזית עליה נסמכת התביעה,not annotated
164869,s04002030-448,14.0," אמנם עדותה של המתלוננת באשר לארוע זה הינה עדות יחידה ואולם לאחר שבחנתי אותה במשנה זהירות ולאור התמיכה שנמצאה לכלל גרסתה, מצאתי מקום ליתן לה את מלוא משקלה ולהרשיע את הנאשם בכל המיוחס לו באישום זה",not annotated
196011,SH-11-04-25817-156,14.0," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד",not annotated
220684,ME-08-09-6759-2,14.0," עדותו של המתלונן היא, כאמור, עדות ישירה יחידה למעשיו המיניים של הנאשם ואף כי ניתן להרשיעו על סמך עדות זו יש להתייחס אליה בזהירות יתרה שכן מדובר בעדות שנכבשה במשך שנים רבות, ובהיעדר הסבר סביר ומהימן לכבישתה ערכה מועט",not annotated
220684,ME-08-09-6759-2,14.0," עדותו של המתלונן היא, כאמור, עדות ישירה יחידה למעשיו המיניים של הנאשם ואף כי ניתן להרשיעו על סמך עדות זו יש להתייחס אליה בזהירות יתרה שכן מדובר בעדות שנכבשה במשך שנים רבות, ובהיעדר הסבר סביר ומהימן לכבישתה ערכה מועט",not annotated
257302,SH-09-12-25181-569,14.0,"עינינו הרואות, איפוא, כי עדותה של המתלוננת היא העדות העיקרית בתיק זה, כאשר עדותה של האם שהיא העדות היחידה הנוספת, תומכת בה בנקודות מסויימות בלבד, כפי שיפורט להלן",not annotated
257595,SH-09-12-25181-569,14.0,ערה אני לכך וכפי שצויין לעיל כי עדותה של המתלוננת היא העדות העיקרית בעניינו של הנאשם,not annotated
257599,SH-09-12-25181-569,14.0,"אולם, אפילו, היתה עדותה של המתלוננת עדות יחידה הרי שניתן היה להרשיע את הנאשם על סמך עדות זו",not annotated
317915,ME-13-10-49708-44,14.0,"עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה",not annotated
328197,m08001086-173,14.0," אני ער לכך כי עדותה של המתלוננת, ובוודאי לגבי מעשי האונס שביצע בה הנאשם, הינה עדות יחידה",not annotated
338262,s03002604-359,14.0,"ב) עדותה של המתלוננת  הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים",not annotated
338262,s03002604-359,14.0,"ב) עדותה של המתלוננת  הינה עדות יחידה ישירה בנוגע למיוחס לנאשם – ועל כן, יש לבחון עדותה בקפדנות ובזהירות על מנת לבסס עליה הרשעתו בפלילים",not annotated
349415,s005064,14.0," מטבע הדברים, עדותה של המתלוננת היא עדות עיקרית וראשית ברם, אין להפחית מחשיבות עדותה של אלמונית ",not annotated
383842,s04001528-281,14.0," עדותה של המתלוננת, שנמסרה בעודה יושבת בכיסא הגלגלים שלה, היתה  עדות עקבית וסדורה של נערה אינטליגנטית הערה מאוד למתרחש סביבה",not annotated
404466,m06003027-239,14.0,"מטבע הדברים אין עדים למעשים המיוחסים לנאשם, עדותה של המתלוננת הינה עדות יחידה למעשים אשר נעשו על פי הנטען לפני כ- 5-4 שנים ונמשכו כ-5 חודשים",not annotated
485023,s00003824-279,14.0,"עדותה של המתלוננת במשטרה היתה במידה לא מבוטלת ""עדות מונחה"", כך על פי עדותה של המתלוננת עצמה בבית המשפט ",not annotated
502297,m02001206,14.0," כפי שצויין לעיל, עדותה של המתלוננת כמו במקרים דומים אחרים, הינה העדות העיקרית למעשֵׂי העבירה המיוחסים לנאשם בתיק דנא",not annotated
